"MODEL_CD","COUNTRY_CD","NEW_COUNTRY_SGN","CREATE_DT","CREATE_BY","CREATE_PG","UPDATE_DT","UPDATE_BY","UPDATE_PG"
"3C63250100","120","0",2016/11/05 8:29:39,,"PLAN_S_P_MM982T",2016/11/05 8:29:39,,"PLAN_S_P_MM982T"
"3C63550000","   ","1",2016/11/05 8:29:39,,"PLAN_S_P_MM982T",2016/11/05 8:29:39,,"PLAN_S_P_MM982T"
"3C63550000","390","0",2016/11/05 8:29:39,,"PLAN_S_P_MM982T",2016/11/05 8:29:39,,"PLAN_S_P_MM982T"
"3C63550050","   ","1",2021/11/17 4:30:43,,"PLAN_S_P_MM982T",2021/11/17 4:30:43,,"PLAN_S_P_MM982T"
"3C63550050","390","0",2021/12/01 17:48:03,,"PLAN_S_P_MM982T",2022/03/16 17:10:40,,"PLAN_S_P_MM983T"
"3D36110000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D36110100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D36111000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/02 4:30:45,,"PLAN_S_P_MM983T"
"3D36111100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/12 4:30:52,,"PLAN_S_P_MM983T"
"3D36112000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D36120000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/08 4:30:54,,"PLAN_S_P_MM983T"
"3D36120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D36121000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/01 4:30:47,,"PLAN_S_P_MM983T"
"3D36121100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/12 4:30:52,,"PLAN_S_P_MM983T"
"3D36122000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/25 4:30:49,,"PLAN_S_P_MM983T"
"3D36310000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D36310100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D36311000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D36311100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D36312000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D37120000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D37120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D37121000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D37121100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D37122000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D37310000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D37310100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D37311000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D37311100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D37312000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46110000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/05 4:30:48,,"PLAN_S_P_MM983T"
"3D46110100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46110200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46111000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46111100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/11 4:30:47,,"PLAN_S_P_MM983T"
"3D46112000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46112100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46120000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46120200","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/15 13:56:33,,"PLAN_S_P_MM983T"
"3D46121000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/12 4:30:52,,"PLAN_S_P_MM983T"
"3D46121100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/10/01 11:33:19,,"PLAN_S_P_MM983T"
"3D46122000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/02/22 4:30:46,,"PLAN_S_P_MM983T"
"3D46122100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/10/05 4:30:49,,"PLAN_S_P_MM983T"
"3D46310000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46310100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46310200","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46311000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46311100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46312000","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/10/16 4:30:49,,"PLAN_S_P_MM983T"
"3D46312100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46411100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46412100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46413100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46414100","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/10/18 17:55:27,,"PLAN_S_P_MM983T"
"3D46510000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46510100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D46510200","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2022/03/08 4:30:54,,"PLAN_S_P_MM983T"
"3D46511000","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2022/03/08 4:30:54,,"PLAN_S_P_MM983T"
"3D46511100","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2022/03/08 4:30:54,,"PLAN_S_P_MM983T"
"3D46512000","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2022/03/08 4:30:54,,"PLAN_S_P_MM983T"
"3D46512100","   ","0",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/10/22 4:30:48,,"PLAN_S_P_MM983T"
"3D46911100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46912100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46913100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46914100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46921100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46922100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46923100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D46924100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/11 4:30:47,,"PLAN_S_P_MM983T"
"3D47120000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47120200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47121000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47121100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47122000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47122100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D47310000","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D47310100","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D47310200","   ","1",2021/07/31 4:30:46,,"PLAN_S_P_MM982T",2021/07/31 4:30:46,,"PLAN_S_P_MM982T"
"3D47311000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47311100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47312000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47312100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47510000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47510100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47510200","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47511000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47511100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47512000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D47512100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56110000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56110100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/15 4:30:50,,"PLAN_S_P_MM983T"
"3D56110200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56110300","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56110400","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56111000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56111100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2022/03/15 4:30:50,,"PLAN_S_P_MM983T"
"3D56112000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56112100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56112200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56120000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56120200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56120300","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56120400","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56121000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/29 4:30:48,,"PLAN_S_P_MM983T"
"3D56121100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/16 20:06:17,,"PLAN_S_P_MM983T"
"3D56122000","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/10 4:30:45,,"PLAN_S_P_MM983T"
"3D56122100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/15 4:30:45,,"PLAN_S_P_MM983T"
"3D56122200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56310000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56310100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56310200","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56310300","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56310400","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56311000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56311100","   ","0",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2022/03/11 4:30:47,,"PLAN_S_P_MM983T"
"3D56312000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56312100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56312200","   ","0",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2022/03/02 4:30:45,,"PLAN_S_P_MM983T"
"3D56411100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56412100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56413100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56414100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D56911100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56912100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56913100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56914100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56921100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56922100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/16 20:06:17,,"PLAN_S_P_MM983T"
"3D56923100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D56924100","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/09/15 4:30:45,,"PLAN_S_P_MM983T"
"3D57120000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57120100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57120200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57120300","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57120400","   ","0",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/10/12 4:30:49,,"PLAN_S_P_MM983T"
"3D57121000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57121100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57122000","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57122100","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57122200","   ","1",2021/06/03 4:30:46,,"PLAN_S_P_MM982T",2021/06/03 4:30:46,,"PLAN_S_P_MM982T"
"3D57310000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57310100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57310200","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57310300","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57310400","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57311000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57311100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57312000","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57312100","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3D57312200","   ","1",2021/07/31 4:30:47,,"PLAN_S_P_MM982T",2021/07/31 4:30:47,,"PLAN_S_P_MM982T"
"3L38719000","   ","1",2021/11/18 4:30:45,,"PLAN_S_P_MM982T",2021/11/18 4:30:45,,"PLAN_S_P_MM982T"
"3L38719000","390","0",2021/12/01 14:04:53,,"PLAN_S_P_MM982T",2022/03/09 4:30:49,,"PLAN_S_P_MM983T"
"3L48719000","   ","1",2021/11/18 4:30:45,,"PLAN_S_P_MM982T",2021/11/18 4:30:45,,"PLAN_S_P_MM982T"
"3L48719000","390","0",2021/12/01 14:04:53,,"PLAN_S_P_MM982T",2022/03/15 4:30:50,,"PLAN_S_P_MM983T"
"3L51719000","   ","1",2016/11/05 8:29:44,,"PLAN_S_P_MM982T",2016/11/05 8:29:44,,"PLAN_S_P_MM982T"
"3L51719000","390","0",2016/11/05 8:29:44,,"PLAN_S_P_MM982T",2016/11/05 8:29:44,,"PLAN_S_P_MM982T"
"3L56110000","   ","0",2017/02/24 4:31:24,,"PLAN_S_P_MM982T",2018/02/08 4:31:09,,"PLAN_S_P_MM983T"
"3L56110100","   ","0",2017/02/24 4:31:24,,"PLAN_S_P_MM982T",2018/02/28 4:31:06,,"PLAN_S_P_MM983T"
"3L56110200","   ","0",2017/02/24 4:31:24,,"PLAN_S_P_MM982T",2019/05/15 4:31:17,,"PLAN_S_P_MM983T"
"3L56110300","   ","1",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/02/24 4:31:25,,"PLAN_S_P_MM982T"
"3L56110400","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2019/02/25 16:21:16,,"PLAN_S_P_MM983T"
"3L56111000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/02/21 4:31:03,,"PLAN_S_P_MM983T"
"3L56111100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/12 16:17:29,,"PLAN_S_P_MM983T"
"3L56112000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/05 4:31:22,,"PLAN_S_P_MM983T"
"3L56112100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/04/03 4:31:14,,"PLAN_S_P_MM983T"
"3L56112200","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2020/12/15 4:30:44,,"PLAN_S_P_MM983T"
"3L56120000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2020/09/15 4:30:43,,"PLAN_S_P_MM983T"
"3L56120100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/09/27 10:06:42,,"PLAN_S_P_MM983T"
"3L56120200","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/12 4:31:15,,"PLAN_S_P_MM983T"
"3L56120300","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2020/07/22 4:30:47,,"PLAN_S_P_MM983T"
"3L56120400","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2021/03/30 4:30:43,,"PLAN_S_P_MM983T"
"3L56121000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/01 4:31:22,,"PLAN_S_P_MM983T"
"3L56121060","   ","0",2020/07/31 4:30:51,,"PLAN_S_P_MM982T",2020/10/04 4:30:44,,"PLAN_S_P_MM983T"
"3L56121100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/06 4:31:24,,"PLAN_S_P_MM983T"
"3L56121160","   ","0",2020/07/31 4:30:51,,"PLAN_S_P_MM982T",2020/11/03 4:30:45,,"PLAN_S_P_MM983T"
"3L56122000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/09/12 4:31:15,,"PLAN_S_P_MM983T"
"3L56122060","   ","0",2020/07/31 4:30:51,,"PLAN_S_P_MM982T",2020/10/04 4:30:44,,"PLAN_S_P_MM983T"
"3L56122100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/06/08 4:31:12,,"PLAN_S_P_MM983T"
"3L56122160","   ","0",2020/07/31 4:30:51,,"PLAN_S_P_MM982T",2020/10/03 4:30:48,,"PLAN_S_P_MM983T"
"3L56122200","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/03/23 4:31:15,,"PLAN_S_P_MM983T"
"3L56310000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2021/04/13 4:30:53,,"PLAN_S_P_MM983T"
"3L56310100","   ","1",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/02/24 4:31:25,,"PLAN_S_P_MM982T"
"3L56310200","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/11/05 15:00:25,,"PLAN_S_P_MM983T"
"3L56310300","   ","1",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/02/24 4:31:25,,"PLAN_S_P_MM982T"
"3L56310400","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/07/04 4:31:20,,"PLAN_S_P_MM983T"
"3L56311000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/10/05 4:31:25,,"PLAN_S_P_MM983T"
"3L56311100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/01/11 4:31:23,,"PLAN_S_P_MM983T"
"3L56312000","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/05/08 18:18:45,,"PLAN_S_P_MM983T"
"3L56312100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/12/05 4:31:15,,"PLAN_S_P_MM983T"
"3L56312200","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2020/08/20 4:30:45,,"PLAN_S_P_MM983T"
"3L56411100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/03/06 4:31:16,,"PLAN_S_P_MM983T"
"3L56412100","   ","0",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2018/03/06 4:31:16,,"PLAN_S_P_MM983T"
"3L56413100","   ","1",2017/02/24 4:31:25,,"PLAN_S_P_MM982T",2017/02/24 4:31:25,,"PLAN_S_P_MM982T"
