"MS_STATION","MS_LINE","MS_KOTEI","MS_ST_NAME","MS_SIJI_LVL","MS_KOTEI_SEQ","MS_PATURN","MS_KATA_KBN","MS_D_SERV","MS_D_TUKINO","MS_D_YOKUSI","MS_D_GATUDO","MS_D_RENBAN","MS_D_EDABAN","MS_D_IDNO","MS_D_YMD","MS_D_END","MS_U_SERV","MS_U_TUKINO","MS_U_YOKUSI","MS_U_GATUDO","MS_U_RENBAN","MS_U_EDABAN","MS_U_IDNO","MS_U_YMD","MS_U_END","MS_H_SERV","MS_H_TUKINO","MS_H_YOKUSI","MS_H_GATUDO","MS_H_RENBAN","MS_H_EDABAN","MS_H_IDNO","MS_H_YMD","MS_H_END","MS_U2_SERV","MS_U2_TUKINO","MS_U2_YOKUSI","MS_U2_GATUDO","MS_U2_RENBAN","MS_U2_EDABAN","MS_U2_IDNO","MS_U2_YMD","MS_U2_END","MS_PROC_FLG","MS_PROC_CODE","MS_PRE_STATION","MS_PASS","MS_PICK","MS_GROUP_C","MS_KIND","MS_KIND_NAME","MS_OUTSIDE","MS_INS_YMD","MS_UPD_YMD"
"999218","037592","ｴｱｸﾘｰﾅ","出島:ｴｱｸﾘｰﾅ","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ",,"1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ",,"1","999999",0,0,9999999,2005/12/20 0:00:00,"0",,,,,,,,,,1,,,,,"NONGROUP","2","Dejima","1",2007/04/18 0:00:00,2017/10/11 0:00:00
"999217","037592","ｼｰﾄ","出島:ｱｼﾞｬｽﾀ","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ",,"1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ",,"1","999999",0,0,9999999,2005/12/20 0:00:00,"0",,,,,,,,,,1,,,,,"NONGROUP","2","Dejima","1",2007/04/18 0:00:00,2017/10/11 0:00:00
"995202","037592","ｷﾞﾔｹｰｽ","出島:ｷﾞﾔｹｰｽP(大物)","3",1,"10","2","作業指示サーバ","20171008728",0,"201710",8728,0,"1631556",2017/10/11 0:00:00,"0","作業指示サーバ",,"1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ",,"1","999999",0,0,9999999,1996/10/16 0:00:00,"0",,,,,,,,,,1,,,,,"NONGROUP  ","2","Dejima","0",2007/04/20 0:00:00,2017/10/11 0:00:00
"999220","037592","ｽﾃｱﾘﾝｸ","出島:ﾏﾌﾗﾊﾟｲﾌﾟ","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,2005/12/20 0:00:00,"0"," "," "," ","      ",0,0,0,2007/06/14 0:00:00," ",1," "," ",0,0,"NONGROUP","2","Dejima","1",2007/06/14 0:00:00,2019/04/06 0:00:00
"999221","037592","ﾏﾌﾗ","出島:ﾏｯﾄA","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,2005/12/20 0:00:00,"0"," "," "," ","      ",0,0,0,2007/07/10 0:00:00," ",1," "," ",0,0,"NONGROUP","2","Dejima","1",2007/07/10 0:00:00,2017/10/11 0:00:00
"214708","002140","ｶｸS","MAR:作業指示04R","1",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2013/02/18 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2013/02/18 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2013/02/18 0:00:00," ","MP5600","           ","1"," ",0,0,0,2013/02/18 0:00:00," ",0," ",,0,0,"          ","5","ポカヨケ","0",2013/02/18 0:00:00,2013/02/18 0:00:00
"307515","003070","BFｻﾌﾞ","ES：BFｻﾌﾞ","3",1,"10","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",2002/04/10 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2012/05/22 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","0",2013/07/18 0:00:00,2013/07/18 0:00:00
"219279","002190","MS-MC","MS:集中横型RBﾎﾟｶﾖｹ","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002987","1","202010",2987,0,2867829,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1997/01/14 0:00:00,"0","               ","           "," ","999999",0,0,9999999,1997/01/14 0:00:00,"0",0,"MS_C300C","      ",282,282,"NONGROUP","5","ﾎﾟｶﾖｹ","0",2013/07/24 0:00:00,2020/10/14 0:00:00
"756211","007560","DHM","BW:集中DHM小物部品","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002974","1","202010",2974,0,2867624,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2008/06/17 0:00:00," ",0,"MS_C350N","214012",280,280,"NONGROUP","2","NEWPICK","0",2013/10/18 0:00:00,2020/10/13 0:00:00
"999539","037592","07ﾌﾛﾝﾄ","出島:07ﾌﾛﾝﾄ指示書","7",1,"10","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/05/07 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/05/07 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/05/07 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/05/07 0:00:00," ",1," ",,0,0,"          ","3","指示書発行","1",2014/05/07 0:00:00,2014/05/07 0:00:00
"212003","002120","F42","TK:画像証跡(F42外観)","1",99,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/05/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/05/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/05/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/05/26 0:00:00," ",1," ",,0,0,"          ","0","順序管理","0",2014/05/26 0:00:00,2014/05/26 0:00:00
"212002","002120","TKｶﾝｾｲ","TK:画像証跡(完成)","1",99,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/05/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/05/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/05/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/05/26 0:00:00," ",1," ",,0,0,"          ","0","順序管理","0",2014/05/26 0:00:00,2014/05/26 0:00:00
"209295","002090","HPｺﾓﾉ","HM:HP小物①","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201002976","1","202010",2976,0,2867705,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2011/01/28 0:00:00," ",0,"MS_C350N","214011",282,282,"NONGROUP","2","NEWPICK","0",2017/07/13 0:00:00,2020/10/13 0:00:00
"221301","002210","ｶﾁｯﾄ","RB:最終工程ｶﾁｯﾄ","2",1,"30","2","作業指示サーバ","20201002977",1,"202010",2977,0,"2867575",2020/10/13 0:00:00,"0","作業指示サーバ","20201002968","0","202010",2968,0,2867690,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","MP5600","           ","1","　　　",0,0,0,2005/08/18 0:00:00," ",0,"MS_C350N","208001",282,198,"HM-04     ","5","ポカヨケ","0",2014/12/03 0:00:00,2020/10/13 0:00:00
"209296","002090","HPｺﾓﾉ","HM:HP小物②","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","20201002976","1","202010",2976,0,2867705,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2008/04/17 0:00:00," ",0,"MS_C350N","214011",282,282,"NONGROUP  ","2","NEWPICK","0",2017/07/13 0:00:00,2020/10/13 0:00:00
"308204","003080","ﾗﾍﾞﾙ","EP:機番ラベル発行","3",1,"10","2","作業指示サーバ","20201008932",1,"202010",8932,0,"1555756",2020/10/13 0:00:00,"0","作業指示サーバ","20190807379","1","201908",7379,0,1241503,2019/08/09 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,0,2003/08/02 0:00:00,"0"," "," "," ","      ",0,0,0,2012/03/10 0:00:00," ",0,"MS_C358C","306200",687,687,"NONGROUP  ","2","NEWPICK","0",2014/07/16 0:00:00,2020/10/13 0:00:00
"215303","002150","ECU","HS:WiFi-ECU書込(左)","1",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/07/24 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/07/24 0:00:00," ",1," ",,0,0,"          ","1","設備制御","0",2014/08/20 0:00:00,2014/08/20 0:00:00
"205519","002050","ｽﾃｯﾌﾟ","PL-B:ｽﾃｯﾌﾟｻﾌﾞ","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2014/09/25 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","0",2014/09/25 0:00:00,2014/09/25 0:00:00
"214287","002140","ｸﾗｯﾁ","MAR:投入指示CHﾎﾟﾝﾌﾟ","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002979","1","202010",2979,0,2868029,2020/10/13 0:00:00,"0","基幹サーバ","20201003268","1","202010",3268,0,2868029,2020/10/13 0:00:00,"0"," "," "," ","      ",0,0,0,2009/12/24 0:00:00," ",0,"MS_C357C","214012",284,284,"NONGROUP  ","2","NEWPICK","0",2017/05/15 0:00:00,2020/10/13 0:00:00
"306224","003060","OEM","OEM:第2大物Pick1","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20200309233","1","202003",9233,0,1410720,2020/03/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/18 0:00:00," ",0,"MS_C358C","306201",860,860,"NONGROUP  ","2","NEWPICK","0",2017/05/24 0:00:00,2020/10/13 0:00:00
"207301","002070","CAB","PLC:CAB投入","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201000922","1","202010",922,0,2868088,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/10/23 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/10/23 0:00:00," ",0,"MS_C300C",,88,88,"          ","0","順序管理","0",2014/10/23 0:00:00,2020/10/14 0:00:00
"220564","002210","FQB","×FQB:集最終工程ｶﾁｯﾄ","2",1,"30","2","作業指示サーバ","20150101587",1,"201501",1587,0,"2470936",2015/01/13 0:00:00,"0","作業指示サーバ","20141101987","0","201411",1987,0,2461102,2014/11/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","MP5600","           ","1","　　　",0,0,0,2005/08/18 0:00:00," ",1," "," ",262,262,"HM-04     ","5","ポカヨケ","0",2014/11/13 0:00:00,2015/01/13 0:00:00
"209517","002090","ﾎﾟｽﾄ","HM:ﾌｪﾝﾀﾞｰQ","1",1,"30","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2014/11/13 0:00:00," ",1,,,0,0,"HM-06     ","3","指示書発行","0",2014/11/13 0:00:00,2014/11/13 0:00:00
"307209","003070","BGｻﾌﾞ","ES:03BGｻﾌﾞPick2","3",1,"10","2","作業指示サーバ","20201010752",0,"202010",10752,0,"1561855",2020/10/14 0:00:00,"0","作業指示サーバ","20201008238","1","202010",8238,0,1559503,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/04/19 0:00:00," ",0,"MS_C300C",,1056,40,"NONGROUP","2","NEWPICK","0",2014/12/04 0:00:00,2020/10/14 0:00:00
"304203","003040","ｶﾊﾞｰ","EAF:集中ｶﾊﾞｰPick","3",1,"10","2","作業指示サーバ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0","作業指示サーバ","20201008156","1","202010",8156,0,1559456,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/12/16 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/12/16 0:00:00," ",0,"MS_C350N","304301",831,831,"          ","2","NEWPICK","0",2014/12/16 0:00:00,2020/10/13 0:00:00
"656227","006550","ﾂﾘｺﾐ","関ｸﾎﾞ:投入前車軸吊込","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002981","1","202010",2981,0,2868029,2020/10/13 0:00:00,"0","基幹サーバ","20201003268","1","202010",3268,0,2868029,2020/10/13 0:00:00,"0"," "," "," ","      ",0,0,0,2007/12/12 0:00:00," ",0,"MS_C357C","214012",284,1,"NONGROUP  ","2","NEWPICK","0",2013/05/20 0:00:00,2020/10/13 0:00:00
"756214","007560","ﾌｪﾝﾀﾞｰ","BW:集中ﾌｪﾝﾀﾞｰﾋﾟｯｸ","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,100,"2868392",2020/10/13 0:00:00,"0","作業指示サーバ","20201002968","1","202010",2968,0,2867521,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,2011/03/08 0:00:00,"0","MP5600"," ","1","      ",0,0,0,2011/03/08 0:00:00," ",0,"MS_C353C","713302",280,280,"NONGROUP  ","2","NEWPICK","0",2013/10/18 0:00:00,2020/10/13 0:00:00
"991202","024871","ﾎﾟｽﾄ2","新栄:フレッシュ","2",1,"30","2","作業指示サーバ","20140402238",1,"201404",2238,0,"2424122",2014/04/11 0:00:00,"0","作業指示サーバ","20140402226","1","201404",2226,0,2423791,2014/04/11 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2011/02/03 0:00:00," ",1,,,252,252,"NONGROUP  ","2","NEWPICK","1",2014/04/11 0:00:00,2014/04/11 0:00:00
"307216","003070","BF","ES：BFPick","3",1,"10","2","作業指示サーバ","20201010752",0,"202010",10752,0,"1561855",2020/10/14 0:00:00,"0","作業指示サーバ","20201008203","1","202010",8203,0,1559534,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2015/04/01 0:00:00," ","MP5600","           ","1"," ",0,0,0,2015/04/01 0:00:00," ",0,"MS_C300C",,593,24,"          ","2","NEWPICK","0",2015/04/01 0:00:00,2020/10/14 0:00:00
"214569","002140","Eﾄﾞｯｷﾝ","MAR:集ｴﾝｼﾞﾝﾄﾞｯｷﾝｸﾞ","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002995","1","202010",2995,0,2867723,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2013/09/18 0:00:00," ",0,"MS_C350N","214012",285,285,"NONGROUP  ","1","設備制御","0",2013/09/18 0:00:00,2020/10/13 0:00:00
"201213","002010","MAF","MA-F:投入実績(H)","1",1,"30","2","作業指示サーバ","20190906453",0,"201909",6453,0,"2800929",2019/09/27 0:00:00,"0","作業指示サーバ","20201002990","1","202010",2990,0,2868047,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/12 0:00:00," ",1," "," ",287,287,"NONGROUP  ","2","NEWPICK","0",2007/11/07 0:00:00,2020/10/13 0:00:00
"208710","002080","ｶｸS","HP:作業指示05R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2010/04/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/04/26 0:00:00," ",0,"          ","      ",0,0,"          ","5","ポカヨケ","0",2011/08/04 0:00:00,2012/08/10 0:00:00
"214271","002140","MAR","MAR:集中前車軸F小物","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20191204770","1","201912",4770,0,2817624,2019/12/24 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2012/01/24 0:00:00," ","MP5600","           ","1"," ",0,0,0,2012/01/24 0:00:00," ",0,"MS_C350N","214012",242,242,"          ","2","NEWPICK","0",2012/01/24 0:00:00,2020/10/13 0:00:00
"208711","002080","ｶｸS","HP:作業指示06L","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2010/04/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/04/26 0:00:00," ",0,"          ","      ",0,0,"          ","5","ポカヨケ","0",2011/08/04 0:00:00,2012/08/10 0:00:00
"999306","037592","ｻﾌﾞ","出島:FQA4工程","2",1,"30","2","作業指示サーバ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,0,2012/02/02 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2012/02/02 0:00:00," ","MP5600","           ","1"," ",0,0,0,2012/02/02 0:00:00," ",0,"MS_C350N","214011",0,0,"          ","2","NEWPICK","0",2014/10/14 0:00:00,2020/10/13 0:00:00
"208712","002080","ｶｸS","HP:作業指示06R","2",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2010/04/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2010/04/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2010/04/26 0:00:00," ",0,"          ","      ",0,0,"          ","5","ポカヨケ","0",2011/08/04 0:00:00,2012/08/10 0:00:00
"219310","002190","MSRFID","MS:Mｹｰｽ投入実績管理","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002988","1","202010",2988,0,2867997,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1997/01/14 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/14 0:00:00," ",0,"MS_C300C"," ",283,283,"NONGROUP","1","設備制御","0",2008/03/14 0:00:00,2020/10/14 0:00:00
"214300","002140","MAR","MAR:立体倉庫入庫ﾁｪｯｸ","1",1,"30","2","作業指示サーバ","20031103221",1,"200803",4032,0,"2996941",2008/03/14 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,2000/11/29 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1997/01/14 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/14 0:00:00," ",1," "," ",0,0,"NONGROUP","1","設備制御","0",2008/03/14 0:00:00,2008/03/14 0:00:00
"999596","037592","ﾌﾟﾛﾍﾟﾗ","出島:ﾌﾟﾛﾍﾟﾗｳｼﾛ指示書","1",1,"30","2","作業指示サーバ"," ",1,"999999",0,0,"9999999",1999/12/31 0:00:00,"0","作業指示サーバ"," ","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2013/10/18 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","1",2014/06/02 0:00:00,2019/01/21 0:00:00
"343243","003430","FRｶﾊﾞｰ","EA07:ﾌﾛﾝﾄｶﾊﾞｰPick","7",1,"10","2"," ","20201075259",0,"202010",75259,0,"1562780",2020/10/14 0:00:00,"0"," ","20201004041","1","202010",4041,0,1560160,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/05/15 0:00:00," "," ","           ","1"," ",0,0,0,2019/05/15 0:00:00," ",0,"MS_C300C","      ",408,408,"          ","2","NEWPICK","0",2019/05/15 0:00:00,2020/10/14 0:00:00
"306605","003060","OEM","OEM:QP:ｽｲｯﾁ工程","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201009204","1","202010",9204,0,1559093,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/24 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/24 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2019/07/24 0:00:00,2020/10/13 0:00:00
"307513","003070","ES","ES:ﾀｰﾎﾞｻﾌﾞ_ﾄｳﾆｭｳ","3",1,"10","2","作業指示サーバ","99999900000",1,"999999",0,0,"9999999",2002/04/10 0:00:00,"0","作業指示サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2012/05/22 0:00:00," ",1,,,0,0,"NONGROUP  ","3","指示書発行","0",2012/05/22 0:00:00,2012/05/22 0:00:00
"995314","037592","OEMﾎｰｽ","出島:OEMﾎｰｽｱｯｼA","3",1,"10","2","作業指示サーバ","20201008932",1,"202010",8932,0,"1555756",2020/10/13 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2009/01/08 0:00:00," ",0,"MS_C358C","306200",0,0,"NONGROUP  ","2","NEWPICK","0",2012/12/04 0:00:00,2020/10/13 0:00:00
"306606","003060","OEM","OEM:QP:防錆工程","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201009035","1","202010",9035,0,1559146,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/30 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/30 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2019/07/30 0:00:00,2020/10/13 0:00:00
"306799","003060","ｾｷｼｮ","OEM:関所","3",1,"10","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2013/12/26 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2013/12/26 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2013/12/26 0:00:00," ","MP5600","           ","1"," ",0,0,0,2013/12/26 0:00:00," ",1,"MS_C358C","306201",0,0,"          ","5","ポカヨケ","0",2013/12/26 0:00:00,2013/12/26 0:00:00
"303701","003030","ｹﾞｰｼﾞ","EA:ｵｲﾙｹﾞｰｼﾞ","3",1,"10","2","作業指示サーバ","           ",0,"      ",0,0,"       ",2014/05/28 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/05/28 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/05/28 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/05/28 0:00:00," ",1," ","304301",0,0,"          ","5","ポカヨケ","0",2014/05/28 0:00:00,2014/06/24 0:00:00
"215301","002150","ECU","HS:WiFi-ECU書込(右)","1",1,"30","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2014/07/24 0:00:00," ","作業指示サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/07/24 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/07/24 0:00:00," ",1," ",,0,0,"          ","1","設備制御","0",2014/07/24 0:00:00,2014/07/24 0:00:00
"306607","003060","OEM","OEM:QP:E排気認証ﾗﾍﾞﾙ","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201009076","1","202010",9076,0,1558126,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/30 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/30 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2019/07/30 0:00:00,2020/10/13 0:00:00
"219203","002190","MS","MS:ｼｬﾄﾙｹｰｽ","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201003002","1","202010",3002,0,2867916,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2010/07/13 0:00:00," ",0,"MS_C300C","      ",297,297,"NONGROUP  ","2","NEWPICK","0",2019/09/06 0:00:00,2020/10/14 0:00:00
"343313","003430","07CYH","EA07:07CYH重要部品","7",1,"10","2","作業指示サーバ","20201075259",0,"202010",75259,0,"1562780",2020/10/14 0:00:00,"0","作業指示サーバ","20181206456","1","201812",6456,0,1026986,2018/12/22 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,0,2003/08/02 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/21 0:00:00," ",0,"MS_C300C",,0,0,"NONGROUP  ","2","NEWPICK","0",2014/02/06 0:00:00,2020/10/14 0:00:00
"996219","037592","ﾐｯｼｮﾝｻ","出島:溶接A","1",1,"30","2","作業指示サーバ","20171003110",0,"201710",3110,0,"2654702",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2009/06/30 0:00:00," ",1,,,0,0,"NONGROUP  ","2","Dejima",,2012/02/21 0:00:00,2017/10/11 0:00:00
"997207","037592","FQAﾏ","出島:HMﾚﾊﾞｰｿｳｻ","2",1,"30","2","作業指示サーバ","20171001676",0,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ"," ","1","      ",0,0,9999999,1996/10/16 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2012/02/21 0:00:00," ",1,,,0,0,"NONGROUP  ","2","Dejima","1",2012/02/21 0:00:00,2018/06/06 0:00:00
