"PLANT_CD","PRODUCT_MODEL_CD","PRODUCT_MODEL_NM","SALES_MODEL_FLG","OTHER_MODEL_FLG","GENERAL_PATTERN_CD","ASSEMBLY_PATTERN_CD","ASSEMBLY_PATTERN_SUB_CD","SERIES_MODEL_CD","SERIES_MODEL_NM","GROUP_MODEL_CD","GROUP_MODEL_NM","BASE_MODEL_CD","BASE_MODEL_NM","PLAN_COMPONENT_LV","SALES_MODEL_CMPNT_KIND_CD","UNIT_SGN","INLAND_EXPORT_SGN","MAKE_BUY_SGN","PRODUCT_MAKE_BUY_SGN","OE_SGN","OE_SGN_PLAN","ORDER_REP_CD","FINANCIAL_MODEL_GROUP_CD","FINANCIAL_MODEL_GROUP_NM","FINANCIAL_LARGE_CLASS_CD","FINANCIAL_MIDDLE_CLASS_CD","FINANCIAL_REPORT_CLASS_CD","FINANCIAL_SMALL_CLASS_CD","LINE_CD","MODEL_FAMILY","PACKING_SGN","INSTALLED_ENGINE_SGN","INSTALL_NEED_TYP","RESERVE_MODEL_SGN","ORDER_TYP","INSTALLED_ENGINE_LT","DELIVERY_ENGINE_LT","DRAFT_SGN","SUMMARY_CARTON_TYP","DISPLAY_TYP","DOMESTIC_ACTUAL_QUOTES","EXPORT_ACTUAL_QUOTES","FIRST_ARTICLE_COMPLETION_DT","OUT_OF_PRODUCTION_YMD","APPLY_END_MONTH","PLAN_USER_ID","REGIST_CHECK_SGN","BM_REGIST_YMD","REGIST_YMD","CREATE_DT","UPDATE_DT","UPDATE_DT_ADD","UPDATE_BY_ADD"
"28","1672200000","V1512-DI-T-C-2      ",0,0,"10","19"," ",,,,,"E115300028","V1512(OEM)          ","10","999","0","0","1","1","6","6","906","1672200000","V1512-DI-T-C-2      ","050","053","002","052","100000","807"," ","2","0"," "," ",0,3," ","B"," ",275600,0,,"201701","201611","k090053","1","        ","        ",2003/09/11 13:25:43,2009/12/03 1:01:57,2017/01/17 15:06:03,"960009"
"28","1674211000","V1902-DI-AEW-BBÄ×¸À ",0,0,"10","19"," ",,,,,"E119000028","V1902(OEM)          ","10","999","0","1","1","1","6","6","906","1674211000","V1902-DI-AEW-BBÄ×¸À ","050","052","002","052","100000","807"," ","3","0"," "," ",0,3," ","B"," ",0,250000,1990/07/13 0:00:00,"200001","200001","k090053","1","        ","19900627",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1J81212000","D1803-CR-E4-LB1     ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81212000","D1803-CR-E4-LB1     ","050","052","002","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,293900,2013/06/27 0:00:00,"      ","      ","k090053","1","20130401","        ",2013/03/30 1:09:29,2013/04/09 11:32:50,2013/03/30 1:09:29,"INIT"
"28","1J81212001","D1803-CR-E4-LB1-BB  ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81212001","D1803-CR-E4-LB1-BB  ","050","052","312","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,300800,2014/06/26 0:00:00,"      ","      ","k090053","1","20130402","        ",2013/03/30 1:09:29,2013/04/11 20:26:08,2013/03/30 1:09:29,"INIT"
"28","1J81213000","D1803-CR-E4-LB2     ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81213000","D1803-CR-E4-LB2     ","050","052","002","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,299900,2013/09/04 0:00:00,"      ","      ","k090053","1","20130401","        ",2013/03/30 1:09:29,2013/04/09 11:32:50,2013/03/30 1:09:29,"INIT"
"28","1J81213001","D1803-CR-E4-LB2-BB  ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81213001","D1803-CR-E4-LB2-BB  ","050","052","312","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,300600,2014/05/29 0:00:00,"      ","      ","k090053","1","20130402","        ",2013/03/30 1:09:29,2013/04/11 20:26:28,2013/03/30 1:09:29,"INIT"
"28","1J81214000","D1803-CR-E4-LB3     ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81214000","D1803-CR-E4-LB3     ","050","052","002","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,293800,2013/06/20 0:00:00,"      ","      ","k090053","1","20130401","        ",2013/03/30 1:09:29,2013/04/09 11:32:50,2013/03/30 1:09:29,"INIT"
"28","1J81214001","D1803-CR-E4-LB3-BB  ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81214001","D1803-CR-E4-LB3-BB  ","050","052","312","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,301500,2014/06/26 0:00:00,"      ","      ","k090053","1","20130402","        ",2013/03/30 1:09:29,2013/04/11 20:26:44,2013/03/30 1:09:29,"INIT"
"28","1J81215000","D1803-CR-E4-LB4     ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J81215000","D1803-CR-E4-LB4     ","050","052","002","074","100000","510"," ","3","1"," "," ",0,0," ","B"," ",0,299800,2013/06/13 0:00:00,"      ","      ","k090053","1","20130401","        ",2013/03/30 1:09:29,2013/04/09 11:32:50,2013/03/30 1:09:29,"INIT"
"28","1J92500001","V2403-M-DI-E3B-BC-5R",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J92500001","V2403-M-DI-E3B-BC-5R","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,217900,2013/03/11 0:00:00,"      ","      ","k090053","1","20130114","        ",2012/12/28 0:57:48,2013/01/16 19:06:37,2012/12/28 0:57:48,"INIT"
"28","1J92600000","V2403-M-DI-E3B-BC-6 ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J92600000","V2403-M-DI-E3B-BC-6 ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,177300,2012/05/22 0:00:00,"      ","      ","k090053","1","20120312","        ",2012/03/08 0:54:49,2012/06/06 1:10:12,2012/03/08 0:54:49,"INIT"
"28","1J92600001","V2403-M-DI-E3B-BC-6R",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J92600001","V2403-M-DI-E3B-BC-6R","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,204300,2015/11/17 0:00:00,"      ","      ","k090053","1","20130114","        ",2012/12/28 0:57:48,2013/01/16 19:07:02,2012/12/28 0:57:48,"INIT"
"28","1J93300000","D1803-M-DI-E3B-BC-3 ",0,0,"10","19"," ",,,,,"E118000028","D1803(OEM)          ","10","999","0","1","1","1","6","6","906","1J93300000","D1803-M-DI-E3B-BC-3 ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,160300,2008/10/20 0:00:00,"      ","      ","k090053","1","20080808","        ",2008/07/31 0:51:48,2009/05/07 20:26:34,2008/07/31 0:51:48,"INIT"
"28","1J93300001","D1803-M-DI-E3B-BC-3R",0,0,"10","19"," ",,,,,"E118000028","D1803(OEM)          ","10","999","0","1","1","1","6","6","906","1J93300001","D1803-M-DI-E3B-BC-3R","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,191800,2013/02/12 0:00:00,"      ","      ","k090053","1","20121205","        ",2012/12/04 0:43:51,2012/12/13 13:03:14,2012/12/04 0:43:51,"INIT"
"28","1J93900000","D1503-M-E4BG-ONAN-1 ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93900000","D1503-M-E4BG-ONAN-1 ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,133100,2013/06/11 0:00:00,"      ","      ","k090053","1","20121102","        ",2012/11/01 0:55:11,2012/11/14 18:50:27,2012/11/01 0:55:11,"INIT"
"28","1J93911000","D1503-M-E4BG-SAE-2  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93911000","D1503-M-E4BG-SAE-2  ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,245900,2013/04/08 0:00:00,"      ","      ","k090053","1","20130204","        ",2013/01/31 1:37:23,2013/02/13 15:56:47,2013/01/31 1:37:23,"INIT"
"28","1J93912000","D1503-M-E4BG-EPS-1  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93912000","D1503-M-E4BG-EPS-1  ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,218400,2014/05/14 0:00:00,"      ","      ","k090053","1","20130604","        ",2013/06/04 1:22:18,2013/06/06 13:50:31,2013/06/04 1:22:18,"INIT"
"28","1J93913000","D1503-M-E4BG-BDR-1  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93913000","D1503-M-E4BG-BDR-1  ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,0,,"202011","      ","k090053","1","20130604","        ",2013/06/04 1:22:18,2013/06/06 13:50:31,2020/12/01 15:03:03,"960009"
"28","1J93921000","D1503-M-E4BG-LCN-1  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93921000","D1503-M-E4BG-LCN-1  ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,230200,2013/02/12 0:00:00,"      ","      ","k090053","1","20121205","        ",2012/12/01 0:52:10,2012/12/13 13:00:47,2012/12/01 0:52:10,"INIT"
"28","1J93922000","D1503-M-E4BG-CKP-1  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93922000","D1503-M-E4BG-CKP-1  ","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,228100,2017/04/18 11:07:22,"      ","      ","k090053","1","20161110","        ",2016/11/01 0:48:58,2016/11/10 9:43:00,2017/04/19 4:31:14,
"28","1J93923000","D1503-M-E4BG-LCN-2  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1J93923000","D1503-M-E4BG-LCN-2  ","050","052","002","075","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,237100,2021/11/22 11:15:42,"      ","      ","k090053","1","20210910","        ",2021/08/27 0:48:10,2021/09/10 10:59:54,2021/11/23 4:30:47,
"28","1G36931000","V2203-EB-SBFU-1     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G36931000","V2203-EB-SBFU-1     ","050","052","002","052","100000","807"," ","3","0"," "," ",0,0," ","B"," ",291500,0,2004/12/14 0:00:00,"202008","      ","k090053","1","20041012","        ",2004/10/06 0:36:17,2009/05/07 20:26:34,2020/08/26 12:49:52,"960009"
"28","1G36932000","V2203-EB-SBFU-2     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G36932000","V2203-EB-SBFU-2     ","050","052","002","052","100000","807"," ","3","0"," "," ",0,0," ","B"," ",290500,0,2004/12/14 0:00:00,"202008","      ","k090053","1","20041012","        ",2004/10/06 0:36:17,2009/05/07 20:26:34,2020/08/26 12:49:52,"960009"
"28","1G36933000","V2203-M-EB-HMKY-1   ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G36933000","V2203-M-EB-HMKY-1   ","050","052","002","052","100000","807"," ","3","0"," "," ",0,0," ","B"," ",245000,0,2005/04/12 0:00:00,"202011","      ","k090053","1","20050211","        ",2005/02/11 0:39:30,2009/05/07 20:26:34,2020/12/01 15:03:02,"960009"
"28","1G36934000","V2203-EB-BGDE-7     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G36934000","V2203-EB-BGDE-7     ","050","052","002","052","100000","807"," ","3","0"," "," ",0,0," ","B"," ",216700,228100,2005/07/07 0:00:00,"      ","      ","k090053","1","20050510","        ",2005/05/08 0:37:44,2009/05/07 20:26:34,2005/05/08 0:37:44,"INIT"
"28","1909908111","V2203-B-NANNI-1-S2  ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908111","V2203-B-NANNI-1-S2  ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,186400,1993/04/08 0:00:00,"200108","200108","k090053","1","        ","19930128",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908261","V1903-BG-PETTER-1-S1",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1909908261","V1903-BG-PETTER-1-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,315400,1993/06/28 0:00:00,"200108","200108","k090053","1","        ","19930331",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908271","V2203-BG-PETTER-1-S1",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908271","V2203-BG-PETTER-1-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,376500,1993/06/28 0:00:00,"200108","200108","k090053","1","        ","19930331",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908321","D1403-EBG-SAE-1-S1  ",0,0,"10","19"," ",,,,,"E114100028","D1403(OEM)          ","10","999","0","0","1","1","6","6","906","1909908321","D1403-EBG-SAE-1-S1  ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",240800,0,1993/08/09 0:00:00,"200001","200001","k090053","1","        ","19930506",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908331","D1703-EBG-SAE-1-S1  ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1909908331","D1703-EBG-SAE-1-S1  ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,250000,1993/10/22 0:00:00,"200108","200108","k090053","1","        ","19930506",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908401","V1903-B-RASANT-1-S1 ",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1909908401","V1903-B-RASANT-1-S1 ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,280900,1993/09/09 0:00:00,"200108","200108","k090053","1","        ","        ",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908411","V1903-B-RASANT-2-S1 ",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1909908411","V1903-B-RASANT-2-S1 ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,236700,1993/09/06 0:00:00,"200108","200108","k090053","1","        ","        ",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908431","V2203-B-TENNANT-1-S1",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908431","V2203-B-TENNANT-1-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",237200,204900,1993/09/18 0:00:00,"200001","200001","k090053","1","        ","19930630",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908471","V2203-DI-B-JICA-2-S1",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908471","V2203-DI-B-JICA-2-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,206900,1993/09/18 0:00:00,"200108","200108","k090053","1","        ","        ",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908631","V2203-B-RANS-UK-1-S1",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1909908631","V2203-B-RANS-UK-1-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",233800,218100,1994/03/03 0:00:00,"200001","200001","k090053","1","        ","19931203",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908641","V2203-B-CARRIER-3-S1",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908641","V2203-B-CARRIER-3-S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",251700,251700,1993/11/08 0:00:00,"200108","200108","k090053","1","        ","19931005",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908741","V2203-B-GAKUYO-1-S1 ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1909908741","V2203-B-GAKUYO-1-S1 ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,243800,1993/09/17 0:00:00,"200001","200001","k090053","1","        ","19931225",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908831","V1903-B-NANNI-1-S1  ",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","0","1","1","6","6","906","1909908831","V1903-B-NANNI-1-S1  ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,184800,1997/05/13 0:00:00,"200001","200001","k090053","1","        ","19940128",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908851","V1903-B-DEALQUIP-1S1",0,0,"10","19"," ",,,,,"E119100028","V1903(OEM)          ","10","999","0","1","1","1","6","6","906","1909908851","V1903-B-DEALQUIP-1S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",198000,198000,1994/04/26 0:00:00,"200108","200108","k090053","1","        ","19940128",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1909908881","D1703-BG-TUTTS/A-1S1",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1909908881","D1703-BG-TUTTS/A-1S1","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",247500,247500,1994/04/06 0:00:00,"200108","200108","k090053","1","        ","19940128",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1645716001","D1503-LL-N-BB       ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","0","1","1","6","6","906","1645716001","D1503-LL-N-BB       ","050","052","002","052","100000","510"," ","3","0"," "," ",0,0," ","A"," ",191000,0,2004/09/07 0:00:00,"      ","      ","k090053","1","        ","19960704",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1645717000","D1503-LL-NQ         ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","1","1","1","5","5","906","1645717000","D1503-LL-NQ         ","050","051","312","051","100000","   "," ","1","0"," "," ",0,3," ","B"," ",193100,197400,1996/07/25 0:00:00,"200001","200001","k090053","1","        ","19921225",2003/09/11 13:25:43,2012/10/26 1:44:18,2003/09/11 13:25:43,"INIT"
"28","1645717001","D1503-LL-NQ-B-Ä×¸À  ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","0","1","1","6","6","906","1645717001","D1503-LL-NQ-B-Ä×¸À  ","050","052","002","052","100000","807"," ","3","0"," "," ",0,3," ","B"," ",267000,0,2003/08/01 0:00:00,"      ","      ","k090053","1","        ","19960704",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1645721000","D1503-L-N           ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","0","1","1","5","5","906","1645721000","D1503-L-N           ","050","051","312","051","100000","100"," ","1","0"," "," ",0,3," ","B"," ",188700,0,2001/06/01 0:00:00,"      ","      ","k090053","1","        ","19921225",2003/09/11 13:25:43,2012/09/14 1:31:57,2003/09/11 13:25:43,"INIT"
"28","1645721001","D1503-L-N-B         ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","0","1","1","6","6","906","1645721001","D1503-L-N-B         ","050","052","002","052","100000","807"," ","3","0"," "," ",0,3," ","B"," ",182500,0,2003/06/06 0:00:00,"      ","      ","k090053","1","        ","19960510",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1645722000","D1503-L-NQ          ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","0","1","1","5","5","906","1645722000","D1503-L-NQ          ","050","051","312","051","100000","100"," ","1","0"," "," ",0,3," ","B"," ",176500,0,2000/08/01 0:00:00,"      ","      ","k090053","1","        ","19921225",2003/09/11 13:25:43,2012/09/14 1:31:57,2003/09/11 13:25:43,"INIT"
"28","1645722001","D1503-L-NQ-BB       ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","0","1","1","6","6","906","1645722001","D1503-L-NQ-BB       ","050","052","002","052","100000","807"," ","3","0"," "," ",0,0," ","B"," ",170600,0,2005/06/15 0:00:00,"      ","      ","k090053","1","        ","19990512",2003/09/11 13:25:43,2012/11/07 1:42:58,2003/09/11 13:25:43,"INIT"
"28","1645724001","D1503-L-A-PTO-BB    ",0,0,"10","19"," ",,,,,"E115400028","D1503(OEM)          ","10","999","0","1","1","1","6","6","906","1645724001","D1503-L-A-PTO-BB    ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",0,184200,1999/11/15 0:00:00,"200001","200001","k090053","1","        ","19990903",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1645731000","D1503-L-N-DJ        ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","0","1","1","5","5","906","1645731000","D1503-L-N-DJ        ","050","051","312","051","100000","100"," ","1","0"," "," ",0,3," ","B"," ",190500,0,,"201701","201611","k090053","1","        ","19930212",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1645732000","D1503-L-N-DJQ       ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","0","1","1","5","5","906","1645732000","D1503-L-N-DJQ       ","050","051","312","051","100000","100"," ","1","0"," "," ",0,3," ","B"," ",178100,0,,"201701","201611","k090053","1","        ","19930212",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1645752000","D1503-L-NNQ         ",0,0,"10","15"," ",,,,,"E015400028","D1503 (Ä³»²)        ","10","999","0","0","1","1","5","5","906","1645752000","D1503-L-NNQ         ","050","051","312","051","100000","100"," ","1","0"," "," ",0,3," ","B"," ",170800,0,2000/02/01 0:00:00,"201701","201611","k090053","1","        ","19951212",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:04,"960009"
"28","1730700000","D1302-DI-DC-BB-Ä×¸À ",0,0,"10","19"," ",,,,,"E113000028","D1302(OEM)          ","10","999","0","1","1","1","6","6","906","1730700000","D1302-DI-DC-BB-Ä×¸À ","050","052","002","052","100000","807"," ","3","0"," "," ",0,3," ","B"," ",123500,210000,1990/11/15 0:00:00,"200011","200011","k090053","1","        ","19870101",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1730800000","D1402-DI-DC-BB-Ä×¸À ",0,0,"10","19"," ",,,,,"E114000028","D1402(OEM)          ","10","999","0","1","1","1","6","6","906","1730800000","D1402-DI-DC-BB-Ä×¸À ","050","052","002","052","100000","807"," ","3","0"," "," ",0,3," ","B"," ",133500,162300,1994/02/23 0:00:00,"200011","200011","k090053","1","        ","19870101",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1730900000","V1702-DI-DC-BB-Ä×¸À ",0,0,"10","19"," ",,,,,"E117000028","V1702(OEM)          ","10","999","0","1","1","1","6","6","906","1730900000","V1702-DI-DC-BB-Ä×¸À ","050","052","002","052","100000","510"," ","3","0"," "," ",0,3," ","B"," ",158000,189300,1994/02/18 0:00:00,"200011","200011","k090053","1","        ","19870101",2003/09/11 13:25:43,2009/05/07 20:26:34,2003/09/11 13:25:43,"INIT"
"28","1731100000","D1302-DI            ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1731199999","D1302DI-E           ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1731200000","D1302-DI-DC         ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1731300000","D1302-DI-SC.PS      ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1731399999","D1302DIE            ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1731400000","D1302-DI-DC.PS      ",0,0,"10","15"," ",,,,,"          ",,"10","999","0","0","1","1","5","5","906","1731100000","D1302-DI            ","050","051","312","051","      ","   "," "," "," "," "," ",0,0," "," "," ",185500,0,,"201701","201611",," ","        ","19870101",2003/09/11 13:25:43,2012/09/14 1:31:57,2017/01/17 15:06:03,"960009"
"28","1J84313000","D1803-CR-E5-LB2     ",0,0,"10","19"," ",,,,,"E118100028","D1803 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J84313000","D1803-CR-E5-LB2     ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,311600,2021/05/28 13:00:31,"      ","      ","k090053","1","20210301","        ",2021/02/25 0:51:50,2021/03/15 15:16:07,2021/05/29 4:30:49,
